EGID;IDPADR;ADRESSE;COMMUNE;DESTINATION;SOURCE_CHALEUR;NBRE_PRENEUR;DIFC;SOUMIS_AU_CALCUL;PARTICIP_EAU_CHAUDE;CALCUL_SAISON;AVANT_93;ANNEE;SRE;INDICE;CONSOM_TOTALE;CONSO_CORRIGEE;EMISSION_CO2;AGENT_1;QUANTITE_AGENT_1;AGENT_2;QUANTITE_AGENT_2;AGENT_3;QUANTITE_AGENT_3;DATE_SAISIE;SHAPE.AREA;SHAPE.LEN
1015356.0;930225007124.0;Chemin COLLADON 24;Genève-Petit-Saconnex;Hab plusieurs logements;Chemin Moïse-DUBOULE 47;23;Non;Oui;0.21;Oui;Oui;2010;1970.0;668;1315677;1315960.0;96044;CAD (de mazout). en [kWh]. à 3.6 [MJ / kWh];365466;;;;;20100728;264.51155;69.28884119767159
1016044.0;930225032281.0;Avenue WENDT 58;Genève-Petit-Saconnex;Habitation - activités;Avenue WENDT 58;56;Non;Oui;0.3;Oui;Oui;2010;4284.0;507;2172498;2171988.0;119487;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];658333;;;;;20110629;414.34245;81.7934983103368
2376127.0;941031171145.0;Rue LE-CORBUSIER 13A;Genève-Eaux-Vives;Hab plusieurs logements;Rue LE-CORBUSIER 13A;18;Non;;0.29;Oui;Non;2010;1957.0;378;740760;739746.0;40741;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];224473;;;;;20101204;259.54535;69.5877788879486
1021454.0;930225018269.0;Avenue de Mategnin 49;Meyrin;Hab plusieurs logements;Avenue de Mategnin 47;17;Non;Oui;0.21;Oui;Oui;2010;1456.0;633;922644;921648.0;67353;Mazout. en [litres]. à 36 [MJ / litre];25629;;;;;20100726;226.36450000000002;60.6036486793357
1001932.0;930225003052.0;Chemin de Bonne 7;Bernex;Hab plusieurs logements;Chemin de Bonne 1;4;Non;;0.33;Oui;Oui;2005;611.0;602;354708;367822.0;25893;Mazout. en [litres]. à 36 [MJ / litre];9853;;;;;20060420;149.7133;53.7881843393313
1014596.0;930225015867.0;Avenue KRIEG 13;Genève-Eaux-Vives;Habitation - activités;Avenue KRIEG 11;38;Non;Oui;0.3;Oui;Oui;2010;3850.0;474;1824948;1824900.0;133221;Mazout. en [litres]. à 36 [MJ / litre];50693;;;;;20100716;505.41415;96.57649720155449
1028283.0;930225032464.0;Rue Oscar-BIDER 2;Vernier;Hab plusieurs logements;Rue Oscar-BIDER 2;31;Non;Oui;0.3;Oui;Oui;2010;2999.0;423;1268550;1268577.0;44399;CADIOM. en [kWh]. à 3.6 [MJ / kWh];352375;;;;;20110607;207.87295;58.0520156653324
1030073.0;930225022760.0;Chemin de Pont-Céard 14;Versoix;Hab plusieurs logements;Chemin de Pont-Céard 12;13;Non;Oui;0.3;Oui;Oui;2010;1087.0;646;702612;702202.0;51290;Mazout. en [litres]. à 36 [MJ / litre];19517;;;;;20110719;278.36805;70.00107859975559
1021395.0;930225033328.0;Rue des Lattes 45;Meyrin;Hab. - rez activités;Promenade des Artisans 24;11;Non;Oui;0.29;Oui;Oui;2010;1161.0;494;574002;573534.0;41902;CAD (de mazout). en [kWh]. à 3.6 [MJ / kWh];159445;;;;;20100720;213.63;58.7793882475614
1015335.0;930225009471.0;Chemin Moïse-DUBOULE 39;Genève-Petit-Saconnex;Hab plusieurs logements;Chemin Moïse-DUBOULE 47;28;Non;Oui;0.1;Oui;Oui;2010;2146.0;561;1205575;1203906.0;88006;CAD (de mazout). en [kWh]. à 3.6 [MJ / kWh];334882;;;;;20100728;263.9285;69.35437784116002
1021776.0;930225008216.0;Chemin de Cressy 2;Onex;Hab plusieurs logements;Chemin de Cressy 4;7;Non;Oui;0.3;Oui;Oui;2010;581.0;560;325476;325360.0;23759;Mazout. en [litres]. à 36 [MJ / litre];9041;;;;;20101012;179.7766;57.3196568534667
1019359.0;930225016069.0;Avenue Eugène-LANCE 42;Lancy;Hab plusieurs logements;Avenue Eugène-LANCE 40;17;Non;Oui;0.3;Oui;Oui;2010;2745.0;370;1017216;1015650.0;74256;Mazout. en [litres]. à 36 [MJ / litre];28256;;;;;20100809;256.6776;68.1427139177913
1012183.0;930225005224.0;Avenue de Champel 60;Genève-Plainpalais;Habitation un logement;Chemin de la Tour-de-Champel 10;1;Oui;;0.3;Non;Oui;2010;485.0;482;242644;233770.0;17011;Mazout. en [litres]. à 36 [MJ / litre];5658;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];11805;;;20110323;163.68130000000002;54.580267682855
2040735.0;930225026841.0;Chemin des Semailles 2;Lancy;Hab. - rez activités;Chemin des Semailles 4BIS;8;Non;Oui;0.3;Oui;Oui;2010;670.0;412;275992;276040.0;15179;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];83634;;;;;20100916;189.46280000000002;56.893365601113395
295059981.0;11024111113.0;Rue SONNEX 11;Grand-Saconnex;Hab plusieurs logements;Rue SONNEX 9;13;Non;Non;0.2;Oui;Non;2010;1649.0;278;459699;458422.0;25283;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];139303;;;;;20111012;240.61915;64.25490606512778
1021836.0;930225004048.0;Rue de la Calle 30;Onex;Hab plusieurs logements;Rue de la Calle 38;18;Non;Oui;0.3;Oui;Oui;2010;1506.0;452;680673;680712.0;23823;CADIOM. en [kWh]. à 3.6 [MJ / kWh];189076;;;;;20101019;174.57004999999998;53.4204564377651
1019053.0;930225011031.0;Chemin du Fief-de-Chapitre 14;Lancy;Hab plusieurs logements;Chemin du Fief-de-Chapitre 12;18;Non;Oui;0.3;Oui;Oui;2010;1935.0;530;1026612;1025550.0;74942;Mazout. en [litres]. à 36 [MJ / litre];28517;;;;;20110518;353.71770000000004;75.539612766724
1028295.0;930225032474.0;Rue Oscar-BIDER 12;Vernier;Hab plusieurs logements;Rue Oscar-BIDER 12;19;Non;Oui;0.3;Oui;Oui;2010;1835.0;458;841032;840430.0;29436;CADIOM. en [kWh]. à 3.6 [MJ / kWh];233620;;;;;20110607;230.591;64.09917276430701
2040618.0;930225040260.0;Route de Chancy 46;Lancy;Bureaux;Route de Chancy 44;5;Non;Oui;0.3;Oui;Oui;2010;1000.0;445;444984;445000.0;32483;Mazout. en [litres]. à 36 [MJ / litre];12360;;;;;20101011;1572.6034;274.122888085803
2040119.0;930225000655.0;L'Ancienne-Route 56;Grand-Saconnex;Hab plusieurs logements;Route de Colovrex 22;13;Oui;Oui;0.3;Oui;Oui;2010;993.0;410;407239;407130.0;22398;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];123406;;;;;20100928;537.2082;110.379349078301
1001097.0;930225000914.0;Chemin d'Archamps 30;Bardonnex;Hab plusieurs logements;Chemin d'Archamps 28;9;Non;Oui;0.3;Non;Oui;2010;812.0;639;539028;518868.0;39349;Mazout. en [litres]. à 36 [MJ / litre];14973;;;;;20120904;274.75435;68.856493156107
1006933.0;930225014670.0;Route d'Hermance 95;Collonge-Bellerive;Habitation - activités;Route d'Hermance 95;9;Non;Oui;0.3;Oui;Oui;2010;1015.0;688;698148;698320.0;50964;Mazout. en [litres]. à 36 [MJ / litre];19393;;;;;20100902;317.71645;94.72768602606489
1010629.0;930225003549.0;Place du Bourg-de-Four 4;Genève-Cité;Habitation - activités;Place du Bourg-de-Four 4;16;Non;Oui;0.3;Oui;Oui;2010;1130.0;410;463536;463300.0;33838;Mazout. en [litres]. à 36 [MJ / litre];12876;;;;;20100929;162.68285;51.90319077363039
3131458.0;970606093427.0;Rue Alexandre-GAVARD 12BIS;Carouge;Hab plusieurs logements;Rue Alexandre-GAVARD 12BIS;16;Non;Non;0.3;Non;Non;2010;1809.0;353;662894;638577.0;36459;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];200877;;;;;20110329;256.49125;70.2143721992076
295020425.0;990305092413.0;Chemin de la Roselière 32;Bellevue;Hab plusieurs logements;Chemin de la Roselière 34;9;Non;Non;0.35000000000000003;Non;Non;2010;924.0;468;447453;432432.0;24609;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];135592;;;;;20111004;216.8331;58.4442716741115
1016101.0;930225026982.0;Rue de la Servette 57;Genève-Petit-Saconnex;Habitation - activités;Rue de la Servette 59;17;Non;Oui;0.33;Oui;Oui;2010;2090.0;429;898164;896610.0;65565;Mazout. en [litres]. à 36 [MJ / litre];24949;;;;;20110216;367.6497;78.7986943472957
1011022.0;930225009332.0;Rue de la Dôle 16;Genève-Cité;Hab plusieurs logements;Rue de la Dôle 14;28;Non;Oui;0.3;Oui;Oui;2010;1700.0;639;1086480;1086300.0;79313;Mazout. en [litres]. à 36 [MJ / litre];30180;;;;;20110311;256.4554;64.1689303210496
2038886.0;930225048461.0;Quai Charles-PAGE 27;Genève-Plainpalais;Hab plusieurs logements;Rue des Battoirs 9;19;Non;Oui;0.3;Oui;Oui;2010;1878.0;331;621960;621618.0;34207;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];188473;;;;;20110215;213.69375;59.976873792456495
2374825.0;940923093818.0;Avenue de Bel-Air 47C;Chêne-Bourg;Hab plusieurs logements;Avenue de Bel-Air 47A;11;Non;;0.3;Oui;Non;2010;1049.0;590;618876;618910.0;45177;Mazout. en [litres]. à 36 [MJ / litre];17191;;;;;20101004;201.648;57.35562056295859
2034303.0;930225041429.0;Route de Bardonnex 254;Bardonnex;Hab plusieurs logements;Place De-BRUNES 7;4;Non;Non;0.3;Oui;Oui;2010;413.0;371;153189;153223.0;8425;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];46421;;;;;20110601;125.49065;44.825005967165495
1013202.0;930225032392.0;Boulevard D'YVOY 31;Genève-Plainpalais;Hab plusieurs logements;Rue des Bains 11;20;Non;Oui;0.3;Oui;Oui;2010;1395.0;500;697968;697500.0;50951;Mazout. en [litres]. à 36 [MJ / litre];19388;;;;;20100906;215.4636;63.358445240143496
2043914.0;930225040702.0;Chemin des Etournelles 8;Veyrier;Hab plusieurs logements;Chemin des Etournelles 10;10;Non;Oui;0.3;Oui;Oui;2010;1139.0;306;349413;348534.0;19217;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];105883;;;;;20101124;296.87055;74.87165448219109
1030874.0;930225000944.0;Chemin Ami-ARGAND 52;Versoix;Hab plusieurs logements;Chemin Ami-ARGAND 52;26;Non;Oui;0.3;Non;Oui;2010;1935.0;488;979560;944280.0;71507;Mazout. en [litres]. à 36 [MJ / litre];27210;;;;;20110411;262.2522;64.7800308710124
1031495.0;930225043865.0;Chemin De-LA-FLÉCHÈRE 2;Veyrier;Habitation un logement;Place de l'Eglise 10;5;Non;Oui;0.3;Oui;Oui;2010;144.0;529;76282;76176.0;4195;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];23116;;;;;20101117;36.0568;25.9649930206267
2038112.0;930225041816.0;Rue du Tir 1;Genève-Plainpalais;Habitation - activités;Rue du Tir 1BIS;22;Non;Oui;0.3;Non;Oui;2010;1722.0;340;608436;585480.0;44415;Mazout. en [litres]. à 36 [MJ / litre];16901;;;;;20110328;366.40590000000003;79.4606089813329
1021298.0;930225029865.0;Avenue de Vaudagne 7A;Meyrin;Hab plusieurs logements;Avenue de Vaudagne 7A;5;Non;Oui;0.3;Oui;Oui;2010;691.0;447;308972;308877.0;16993;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];93628;;;;;20100802;188.05295;54.9378133130301
1021886.0;930225014172.0;Avenue du Gros-Chêne 33;Onex;Hab plusieurs logements;Avenue du Gros-Chêne 39;28;Non;Oui;0.3;Oui;Oui;2010;2227.0;359;801446;799493.0;28050;CADIOM. en [kWh]. à 3.6 [MJ / kWh];222624;;;;;20100903;241.48905;64.5038594986867
1012398.0;930225040435.0;Boulevard des Philosophes 12;Genève-Plainpalais;Hab. - rez activités;Boulevard des Philosophes 12;27;Non;Oui;0.3;Oui;Oui;2010;3559.0;540;1923768;1921860.0;140435;Mazout. en [litres]. à 36 [MJ / litre];53438;;;;;20110215;380.79675;78.14591400705768
1023361.0;930225004124.0;Chemin du Pré-du-Camp 10;Plan-les-Ouates;Hab plusieurs logements;Chemin de Vers 36;15;Non;Oui;0.3;Oui;Oui;2010;1878.0;445;836081;835710.0;45984;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];253358;;;;;20100823;385.0434;92.39161471607488
1021860.0;930225007517.0;Rue du Comte-GÉRAUD 13;Onex;Hab plusieurs logements;Rue du Comte-GÉRAUD 17;37;Non;Oui;0.3;Oui;Oui;2010;2493.0;481;1199692;1199133.0;41989;CADIOM. en [kWh]. à 3.6 [MJ / kWh];333248;;;;;20100729;277.59935;70.293307624395
1025211.0;930225043239.0;Chemin des Christophes 1;Russin;Habitation un logement;Chemin des Christophes 5;1;Non;Non;0.3;Oui;Oui;2010;132.0;380;50249;50160.0;2763;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];15227;;;;;20100927;44.298449999999995;27.4505059677024
1000573.0;930225012487.0;Avenue de Gennecy 32;Avully;Hab plusieurs logements;Avenue de Gennecy 26;6;Non;Oui;0.3;Oui;Oui;2010;567.0;539;305676;305613.0;22314;Mazout. en [litres]. à 36 [MJ / litre];8491;;;;;20100715;211.79375;58.4583690498734
1029220.0;930225000275.0;Route d'Aïre 159;Vernier;Habitation un logement;Route d'Aïre 141;1;Non;;0.3;Oui;Oui;2010;234.0;660;154440;154440.0;11274;Mazout. en [litres]. à 36 [MJ / litre];4290;;;;;20100719;91.93695;40.2340722223329
1029702.0;930225019815.0;Chemin de Mouille-Galand 2E;Vernier;Hab plusieurs logements;Chemin de Mouille-Galand 2;48;Non;Oui;0.3;Oui;Oui;2010;2800.0;650;1819872;1820000.0;132850;Mazout. en [litres]. à 36 [MJ / litre];50552;;;;;20101012;462.6236;94.50493539863238
295102179.0;991027114029.0;Route de Pressy 3B;Vandoeuvres;Habitation un logement;Route de Pressy 3;0;Non;Non;0.3;Non;Non;2010;352.0;359;131247;126368.0;7218;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];39772;;;;;20110706;167.6484;52.9599096376791
1004658.0;930225017394.0;Route de Malagnou 162;Chêne-Bougeries;Hab plusieurs logements;Route de Malagnou 158C;8;Non;Oui;0.3;Oui;Oui;2010;321.0;767;246348;246207.0;17983;Mazout. en [litres]. à 36 [MJ / litre];6843;;;;;20120213;131.92885;55.4420405365273
1028479.0;930225008763.0;Avenue de Crozet 52;Vernier;Hab plusieurs logements;Avenue de Crozet 54;16;Non;Oui;0.3;Oui;Oui;2010;1891.0;491;929304;928481.0;67839;Mazout. en [litres]. à 36 [MJ / litre];25814;;;;;20100922;227.98945;60.4560636867657
1022834.0;930225031542.0;Chemin du Village-de-Perly 16;Perly-Certoux;Hab plusieurs logements;Chemin des Mollex 39;12;Non;Oui;0.3;Oui;Oui;2010;714.0;521;372484;371994.0;20486;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];112874;;;;;20100716;184.67804999999998;54.6227440517417
1016080.0;930225026989.0;Rue de la Servette 75;Genève-Petit-Saconnex;Habitation - activités;Rue de la Servette 73;25;Non;Oui;0.3;Oui;Oui;2010;2552.0;527;1346580;1344904.0;98300;Mazout. en [litres]. à 36 [MJ / litre];37405;;;;;20100923;443.3842;90.07438196394881
3131449.0;950727170730.0;Rue de La-Tambourine 48;Carouge;Hab plusieurs logements;Rue de La-Tambourine 46;10;Non;Non;0.3;Oui;Non;2010;1366.0;363;495785;495858.0;27268;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];150238;;;;;20100715;296.36675;74.1779303966824
1008429.0;930225022440.0;Chemin de Planta 37;Cologny;Hab plusieurs logements;Chemin de Planta 47;8;Non;Oui;0.3;Non;Oui;2010;976.0;418;423838;407968.0;23311;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];128436;;;;;20110201;261.7645;64.7710136560679
1017554.0;930225007380.0;Route de Colovrex 39;Grand-Saconnex;Habitation - activités;Route de Colovrex 39;24;Non;Oui;0.3;Oui;Oui;2010;2027.0;431;873468;873637.0;63763;Mazout. en [litres]. à 36 [MJ / litre];24263;;;;;20110111;431.33415;89.4170698273177
1000558.0;930225012459.0;Avenue de Gennecy 2;Avully;Hab. - rez activités;Avenue de Gennecy 6;6;Non;Oui;0.3;Oui;Oui;2010;579.0;800;463176;463200.0;33811;Mazout. en [litres]. à 36 [MJ / litre];12866;;;;;20100903;211.5796;58.2505081543102
1001620.0;930225034198.0;Chemin des Mollies 110;Bellevue;Habitation un logement;Chemin des Mollies 108;1;Non;Non;0.3;Non;Oui;2009;141.0;633;84564;89253.0;6173;Mazout. en [litres]. à 36 [MJ / litre];2349;;;;;20100517;52.053149999999995;32.5206339217976
1005363.0;930225019396.0;Chemin De-LA-MONTAGNE 104;Chêne-Bougeries;Hab plusieurs logements;Chemin De-LA-MONTAGNE 122;14;Non;Oui;0.3;Oui;Oui;2010;1699.0;548;932184;931052.0;68049;Mazout. en [litres]. à 36 [MJ / litre];25894;;;;;20100628;243.71990000000002;62.4646554797146
295050152.0;20222150928.0;Chemin de Pont-Céard 8;Versoix;Hab plusieurs logements;Chemin de Pont-Céard 8A;7;Non;Non;0.4;Oui;Non;2009;928.0;464;422112;430592.0;23216;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];127913;;;;;20090826;329.05995;76.7845593157854
1015880.0;930225006828.0;Cité VIEUSSEUX 11;Genève-Petit-Saconnex;Habitation - activités;Cité VIEUSSEUX 1;42;Non;Oui;0.3;Oui;Oui;2010;3484.0;537;1873116;1870908.0;136737;CAD (de mazout). en [kWh]. à 3.6 [MJ / kWh];520310;;;;;20110512;409.63485000000003;84.81417404174539
2042507.0;930225040556.0;Route de la Gare-de-Satigny 62;Satigny;Hab plusieurs logements;Route de la Gare-de-Satigny 62;6;Non;Oui;0.3;Oui;Oui;2010;866.0;721;624384;624386.0;45580;Mazout. en [litres]. à 36 [MJ / litre];17344;;;;;20101201;134.4274;49.2476866627924
1012400.0;930225016330.0;Rue LESCHOT 1;Genève-Plainpalais;Hab. - rez activités;Rue LESCHOT 3;13;Non;Oui;0.3;Oui;Oui;2010;1650.0;396;654564;653400.0;36001;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];198353;;;;;20100906;265.69975;65.877189384436
295104490.0;930225003303.0;Avenue du Bouchet 2;Genève-Petit-Saconnex;Bureaux;Avenue du Bouchet 2;1;Non;Non;0.3;Oui;Oui;2010;9570.0;343;3286224;3282510.0;239894;Mazout. en [litres]. à 36 [MJ / litre];91284;;;;;20110317;1348.5208;198.96815424101902
295030117.0;20110110656.0;Rue de Lyon 111;Genève-Petit-Saconnex;Bureaux;Promenade de l'Europe 59;1;Non;Non;0.0;Non;Non;2010;3548.0;238;892036;844424.0;49062;CAD (de gaz). en [kWh]. à 3.6 [MJ / kWh];247788;;;;;20110328;596.68105;103.454748056748
1009233.0;930225015123.0;Chemin des Hutins 1;Confignon;Hab. - rez activités;Place de l'Eglise 4;10;Non;Oui;0.3;Oui;Oui;2010;699.0;519;362993;362781.0;19964;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];109998;;;;;20120209;203.23925;59.763891543113196
1020302.0;930225000558.0;Chemin de l'Ancien-Tir 18;Meinier;Hab plusieurs logements;Chemin de l'Ancien-Tir 20;8;Non;Oui;0.3;Oui;Oui;2010;1319.0;367;484524;484073.0;35370;Mazout. en [litres]. à 36 [MJ / litre];13459;;;;;20110608;343.73850000000004;76.29409012920469
1014799.0;930225005844.0;Parc du Château-Banquet 4;Genève-Petit-Saconnex;Hab plusieurs logements;Parc du Château-Banquet 14;20;Non;Oui;0.3;Oui;Oui;2010;2265.0;488;1105704;1105320.0;80716;Mazout. en [litres]. à 36 [MJ / litre];30714;;;;;20101012;355.49575;75.41849518452919
3131752.0;940323113602.0;Chemin des Fins 25A;Grand-Saconnex;Hab plusieurs logements;Chemin des Fins 25;11;Oui;;0.3;Oui;Non;2010;1241.0;332;412622;412012.0;22694;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];125037;;;;;20101019;244.01045;62.55577555237549
3131690.0;960611093352.0;Route de Malagnou 36A;Genève-Eaux-Vives;Hab plusieurs logements;Route de Malagnou 36;21;Non;Non;0.3;Oui;Non;2010;2084.0;353;735985;735652.0;40479;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];223026;;;;;20110310;260.9673;66.2584163410084
1020070.0;960710080101.0;Chemin de la Vendée 21;Lancy;Mission permanente;Chemin des Vignes 31;11;Non;;0.3;Oui;Non;2010;841.0;584;491544;491144.0;35882;Mazout. en [litres]. à 36 [MJ / litre];13654;;;;;20100716;205.3904;60.3953714197259
1028172.0;930225007737.0;Chemin des Coquelicots 15;Vernier;Habitation - activités;Chemin des Coquelicots 7;19;Non;Oui;0.3;Oui;Oui;2010;2286.0;503;1149624;1149858.0;83922;Mazout. en [litres]. à 36 [MJ / litre];31934;;;;;20100929;231.8529;60.9580746377876
295113023.0;60615090230.0;Chemin Jean-ACHARD 6;Chêne-Bougeries;Hab plusieurs logements;Chemin Jean-ACHARD 4;0;Non;Non;0.3;Non;Non;2010;1188.0;257;317347;305316.0;17454;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];96166;;;;;20110317;368.43065;88.52464565173759
1022066.0;930225014159.0;Avenue du Gros-Chêne 16;Onex;Hab plusieurs logements;Avenue du Gros-Chêne 22;16;Non;Oui;0.3;Oui;Oui;2010;1576.0;578;911412;910928.0;66533;Mazout. en [litres]. à 36 [MJ / litre];25317;;;;;20100929;415.99285;83.8138345913661
2041590.0;930225002788.0;Avenue du Bois-de-la-Chapelle 106;Onex;Commerce;Avenue du Bois-de-la-Chapelle 106;14;Non;Oui;0.3;Oui;Oui;2010;595.0;589;350592;350455.0;19282;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];106240;;;;;20100712;726.3820000000001;115.314227981303
1014407.0;930225006466.0;Chemin de la Chevillarde 50;Genève-Eaux-Vives;Hab plusieurs logements;Chemin de la Chevillarde 50;18;Non;Oui;0.3;Oui;Oui;2010;2538.0;542;1377641;1375596.0;75770;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];417467;;;;;20100826;275.98255;68.5530228454744
1022722.0;930225004857.0;Route de Certoux 27E;Perly-Certoux;Hab plusieurs logements;Route de Certoux 27E;12;Non;Oui;0.3;Oui;Oui;2010;719.0;701;504288;504019.0;36813;Mazout. en [litres]. à 36 [MJ / litre];14008;;;;;20110412;300.44245;70.0445856608194
2376642.0;930225048058.0;Chemin Du-VILLARD 4;Vernier;Hab plusieurs logements;Chemin Du-VILLARD 4B;20;Non;Oui;0.3;Oui;Oui;2010;1615.0;450;727551;726750.0;40015;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];220470;;;;;20110107;347.10985;82.3568834386253
295050357.0;20606145124.0;Avenue des Grandes-Communes 20D;Onex;Hab plusieurs logements;Avenue des Grandes-Communes 20C;14;Non;Non;0.3;Oui;Non;2010;1893.0;317;600286;600081.0;33015;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];181905;;;;;20110225;279.4171;77.4560444653702
2375570.0;950615172449.0;Carrefour du Bouchet 3;Vernier;Hab. - rez activités;Avenue Edmond-VAUCHER 55;18;Non;Non;0.3;Oui;Non;2010;2000.0;386;772884;772000.0;56420;Mazout. en [litres]. à 36 [MJ / litre];21469;;;;;20100907;324.7923;76.48746385377738
1002961.0;930225016319.0;Rue du Léopard 7;Carouge;Habitation - activités;Rue du Léopard 5;14;Non;Oui;0.3;Oui;Oui;2010;1872.0;439;822165;821808.0;45219;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];249141;;;;;20100902;330.77855;75.8019374746476
1026740.0;930225009178.0;Chemin des Deux-Communes 4;Thônex;Habitation - activités;Rue de Genève 91;35;Non;Oui;0.3;Oui;Oui;2010;2352.0;568;1336140;1335936.0;97538;Mazout. en [litres]. à 36 [MJ / litre];37115;;;;;20100728;256.2462;64.0285482312521
1005360.0;930225019402.0;Chemin De-LA-MONTAGNE 116;Chêne-Bougeries;Hab plusieurs logements;Chemin De-LA-MONTAGNE 122;14;Non;Oui;0.3;Oui;Oui;2010;1699.0;548;932184;931052.0;68049;Mazout. en [litres]. à 36 [MJ / litre];25894;;;;;20100628;245.71795;62.720353516229295
1010088.0;930225004919.0;Route de Challex 4;Dardagny;Hab plusieurs logements;Route de Challex 4;16;Non;Oui;0.3;Oui;Oui;2010;921.0;637;586872;586677.0;42841;Mazout. en [litres]. à 36 [MJ / litre];16302;;;;;20101103;294.2722;77.69631187073001
1030867.0;930225000935.0;Chemin Ami-ARGAND 35;Versoix;Hab plusieurs logements;Route de Sauverny 26;14;Non;Oui;0.3;Oui;Oui;2010;2377.0;388;922874;922276.0;50758;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];279659;;;;;20110530;250.07704999999999;68.6248706221751
1002198.0;930225035297.0;Rue de Bernex 200;Bernex;Hab plusieurs logements;Bernex-en-Combes 20;8;Non;Oui;0.3;Oui;Oui;2010;703.0;487;342748;342361.0;11996;CADIOM. en [kWh]. à 3.6 [MJ / kWh];95208;;;;;20100915;234.2893;63.404129025245695
2376644.0;930225048060.0;Chemin Du-VILLARD 4B;Vernier;Hab plusieurs logements;Chemin Du-VILLARD 4B;17;Non;Oui;0.3;Oui;Oui;2010;1204.0;450;542397;541800.0;29831;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];164363;;;;;20110107;264.94460000000004;75.94187540764429
1028347.0;930225032585.0;Rue de la Croix-du-Levant 22;Vernier;Hab plusieurs logements;Rue de la Croix-du-Levant 22;12;Non;Oui;0.3;Oui;Oui;2010;1679.0;503;845100;844537.0;29578;CADIOM. en [kWh]. à 3.6 [MJ / kWh];234750;;;;;20110607;270.04314999999997;69.0272279993749
1026766.0;930225005644.0;Chemin de Chapelly 16;Thônex;Hab plusieurs logements;Chemin de Chapelly 8;9;Non;Oui;0.3;Oui;Oui;2010;985.0;399;393607;393015.0;21648;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];119275;;;;;20100908;153.18775;49.6991308699554
3132238.0;961118173011.0;Chemin du Petit-Montfleury 9;Versoix;Hab plusieurs logements;Chemin du Petit-Montfleury 5;8;Non;Non;0.37;Oui;Non;2010;913.0;406;371378;370678.0;20425;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];112539;;;;;20100901;230.49545;64.436282682601
1021926.0;930225006042.0;Chemin François-CHAVAZ 12;Onex;Hab plusieurs logements;Chemin François-CHAVAZ 14;7;Non;Oui;0.3;Oui;Oui;2010;391.0;475;185868;185725.0;13568;Mazout. en [litres]. à 36 [MJ / litre];5163;;;;;20100902;131.00045;46.4624148430883
1005494.0;930225031173.0;Rue du Vieux-Chêne 22;Chêne-Bougeries;Hab plusieurs logements;Rue du Vieux-Chêne 22;6;Non;Oui;0.16;Oui;Oui;2010;356.0;585;208223;208260.0;11452;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];63098;;;;;20110203;89.7767;37.64143431711209
1021941.0;930225006055.0;Chemin François-CHAVAZ 30;Onex;Hab plusieurs logements;Chemin François-CHAVAZ 28;10;Non;Oui;0.3;Oui;Oui;2010;771.0;626;482976;482646.0;35257;Mazout. en [litres]. à 36 [MJ / litre];13416;;;;;20100901;259.85425;66.213985582833
1015490.0;970304143607.0;Chemin de la Rochette 10;Genève-Petit-Saconnex;Hab plusieurs logements;Chemin de la Rochette 12;12;Non;Non;0.3;Non;Non;2010;1404.0;390;569316;547560.0;31312;Gaz. en [kWh]. à 3.3 [MJpci / kWhpcs];172520;;;;;20110727;210.90855;60.3397802841506
